Data,AMM,BEST,EA,EPNP,ESPI,GMSST,ITSMRG2,MEI,MEI V2,NOI,NIN1+2,NIN3,NIN3.4,NIN4,NTA,PACWARM,PWR,SOI,TNI,WHWP,WP,PDO,PNA,AMO,NAO,AAO,AO,QBO,SIOD,IOD,ONI,TNA,TSA,IASAS,SAODI,SASDI
1993-02,-2.036666667,0.576666667,0.943333333,0.735,0.41031,0.3,-0.499432,0.782,0.803333333,-4.933333333,0.063333333,-0.026666667,0.133333333,0.13,-0.27,-0.530666667,-0.530666667,-1.2,-0.788333333,-0.01,0.033333333,0.02,0.44,-0.193,0.12,0.437,0.184,10.81,0.4426,0.115,0.3,-0.25,-0.13,-0.5358887,-1.1587752,0.6985812
1993-03,-2.636666667,0.713333333,0.966666667,0.56,0.52664,0.326666667,-0.310263667,0.889666667,0.816666667,-5.469666667,0.296666667,0.226666667,0.313333333,0.123333333,-0.266666667,-0.497333333,-0.497333333,-1.166666667,-0.634666667,0.033333333,-0.153333333,0.24,0.94,-0.251,0.3,-0.3776,0.764,11.36,-0.099,-0.195,0.5,-0.23,-0.09,-0.105773926,-1.0143169,0.85599375
1993-04,-2.97,1.086666667,0.883333333,1.013333333,0.917743333,0.323333333,-0.069709333,1.128333333,0.88,-3.692,0.716666667,0.543333333,0.463333333,0.063333333,-0.23,-0.466333333,-0.466333333,-1.3,-0.450666667,0.81,-0.636666667,1,1.26,-0.18,0.91,0.0872,-0.435,12.6,0.3498,-0.106,0.67,-0.07,0.2,0.44506836,-0.7197257,0.35305166
1993-05,-2.9,1.24,-0.016666667,0.43,1.05393,0.293333333,-0.166052333,1.462666667,1.073333333,-3.469333333,1,0.77,0.586666667,0.053333333,-0.16,-0.416666667,-0.416666667,-1.1,-0.388333333,1.51,-0.396666667,1.79,2.43,-0.171,-0.67,1.2599,-1.607,13.56,0.7844,0.053,0.7,-0.04,0.03,1.3145752,-0.8243701,0.64494413
1993-06,-2.146666667,1.43,0.13,0.89,1.062883333,0.253333333,-0.135439667,1.672333333,1.32,-3.051333333,1.146666667,0.783333333,0.573333333,0.05,-0.106666667,-0.404,-0.404,-1.3,-0.459,1.753333333,-0.223333333,2.05,0.66,-0.188,-0.29,1.2179,-0.52,6.55,0.7571,0.006,0.57,0.07,-0.03,0.9713135,-0.9006961,0.22759415
1993-07,-1.91,1.173333333,-0.07,0.896666667,0.686383333,0.26,-0.384953667,1.604333333,1.293333333,-2.884,0.963333333,0.583333333,0.453333333,0.06,-0.103333333,-0.414,-0.414,-1.1,-0.654666667,1.18,0.23,1.48,-0.28,-0.284,-3.14,1.9571,-0.511,0.38,0.1243,-0.055,0.32,-0.17,0.05,-1.2321777,-0.35737514,-0.403162
1993-08,-1.983333333,1.08,0.11,0.993333333,0.506916667,0.226666667,-0.389382333,1.282,1.003333333,-1.262,0.766666667,0.306666667,0.236666667,0.08,-0.156666667,-0.427666667,-0.427666667,-1.433333333,-0.837,0.33,0.083333333,1.96,-0.17,-0.236,0.03,1.0829,-0.393,-1.2,-0.108,-0.193,0.25,-0.11,0.04,-0.58654785,-0.3028886,-0.47081798
1993-09,-2.57,0.836666667,0.563333333,1.29,0.31447,0.203333333,-0.65191,1.065333333,0.703333333,-0.993,0.546666667,0.266666667,0.236666667,0.166666667,-0.21,-0.444,-0.444,-1.366666667,-1.022666667,0.08,-0.076666667,1.15,-0.97,-0.171,-0.41,1.061,-0.361,-1.14,0.3403,-0.064,0.15,-0.12,0.44,-1.4940186,0.3831841,0.541312
1993-10,-2.793333333,0.843333333,0.963333333,1.86,0.503053333,0.183333333,-0.603049667,1.012333333,0.723333333,-1.934666667,0.496666667,0.23,0.18,0.15,-0.27,-0.481666667,-0.481666667,-1.533333333,-1.128,0.11,0.406666667,1.31,-0.17,-0.25,-0.26,0.7482,-0.565,-4.04,-0.0041,0.004,0.1,-0.13,0.69,0.15344238,0.76358855,1.9444865
1993-11,-3.71,0.616666667,1.266666667,1.743333333,0.367856667,0.146666667,-0.708013667,0.944333333,0.756666667,-1.232333333,0.413333333,0.146666667,0.136666667,0.136666667,-0.34,-0.423666667,-0.423666667,-1.033333333,-1.172666667,0.07,0.51,1.13,-0.35,-0.325,2.56,0.3237,1.002,-5.76,-0.0329,-0.026,0.04,-0.34,0.75,2.197998,1.3277123,1.6551536
1993-12,-4.806666667,0.44,0.206666667,1.375,0.367386667,0.186666667,-0.593648667,0.820666667,0.643333333,-1.016666667,0.293333333,0.07,0.073333333,0.096666667,-0.436666667,-0.415333333,-0.415333333,-0.533333333,-1.112333333,0.043333333,0.953333333,0.67,0.42,-0.3,1.36,1.0281,-0.104,-6,0.8211,-0.136,0.06,-0.41,0.5,0.21246338,0.5955443,0.69771564
1994-01,-5.81,0.173333333,-0.526666667,1.345,0.150683333,0.223333333,-0.837804667,0.589666667,0.32,0.562,0.08,0.093333333,0.086666667,0.126666667,-0.526666667,-0.349333333,-0.349333333,-1.85E-17,-1.123333333,-0.186666667,0.73,0.85,-0.8,-0.303,0.7,0.7227,-0.288,-7.64,0.1131,0.09,0.06,-0.59,0.32,-0.54797363,-0.03621036,-0.5525412
1994-02,-5.876666667,0.07,-0.34,1.425,0.04731,0.226666667,-0.83233,0.38,0.016666667,0.292333333,-0.133333333,0.07,0.106666667,0.076666667,-0.586666667,-0.305,-0.305,0.166666667,-1.202333333,-0.08,0.066666667,0.33,-1.27,-0.316,0.08,1.157,-0.862,-9.84,0.2546,-0.066,0.07,-0.61,0.12,-0.004821777,-0.64886785,0.12952274
1994-03,-5.753333333,0.206666667,-0.613333333,0.596666667,-0.27415,0.236666667,-0.824523,0.234666667,-0.15,-0.120666667,-0.476666667,-0.076666667,0.09,0.033333333,-0.606666667,-0.268,-0.268,-0.3,-1.404333333,-0.203333333,-0.303333333,0.27,0.23,-0.286,0.92,0.6933,1.881,-11.29,0.0281,0.302,0.17,-0.6,0.24,-0.8640747,0.67882645,1.3399386
1994-04,-5.316666667,0.52,-0.483333333,0.13,-0.226393333,0.286666667,-0.757921333,0.272333333,-0.143333333,-0.688,-0.87,-0.27,0.143333333,0.033333333,-0.586666667,-0.24,-0.24,-0.933333333,-1.619,0.02,-0.506666667,0.49,-0.7,-0.207,1.1,-0.0525,0.225,-14.71,-0.8153,0.426,0.31,-0.46,0.18,0.1418457,0.8014562,1.1365032
1994-05,-5.1,0.84,-0.59,-0.28,-0.127143333,0.343333333,-0.48618282,0.401333333,-0.083333333,-0.639,-1.113333333,-0.276666667,0.226666667,0.13,-0.54,-0.281666667,-0.281666667,-1.433333333,-1.932333333,0.166666667,0.24,0.55,0.48,-0.214,-0.48,-0.1527,-0.115,-18.03,-0.6357,0.624,0.42,-0.5,0.11,0.24487305,0.24761355,0.2182123
1994-06,-4.41,0.94,-0.05,0.026666667,0.342446667,0.436666667,-0.29152532,0.616,0.076666667,0.027666667,-1.08,-0.18,0.296666667,0.2,-0.473333333,-0.311333333,-0.311333333,-1.3,-2.312,0.566666667,0.473333333,0.1,-1.36,-0.229,1.84,-1.6819,1.606,-23.09,-0.0639,0.546,0.41,-0.43,-0.18,0.95422363,-0.7960172,-0.82346374
1994-07,-3.54,0.943333333,0.786666667,-4.44E-16,0.593246667,0.39,0.026880613,0.762333333,0.393333333,-0.232,-0.946666667,-0.146666667,0.29,0.33,-0.393333333,-0.36,-0.36,-1.333333333,-2.629666667,0.7,0.89,-0.91,-0.06,-0.239,1.34,-0.4922,0.351,-28.65,0.048,0.654,0.44,-0.39,-0.26,1.3563232,-1.9471898,-1.4691813
1994-08,-2.68,1.093333333,0.776666667,0.53,0.775356667,0.393333333,-0.139177567,0.823,0.693333333,-0.236,-0.936666667,-0.2,0.363333333,0.49,-0.33,-0.397333333,-0.397333333,-1.633333333,-2.719666667,0.43,1.393333333,-0.88,-1.38,-0.243,0.36,1.9099,0.828,-27.02,-0.3472,0.923,0.43,-0.29,-0.17,-0.7877197,-1.6164252,-1.2023929
1994-09,-2.086666667,1.21,0.553333333,0.656666667,1.002266667,0.34,-0.2043714,0.853,0.976666667,-1.038333333,-0.683333333,-0.196666667,0.416666667,0.583333333,-0.29,-0.456,-0.456,-2.266666667,-2.636333333,0.2,0.923333333,-1.51,-2.02,-0.16,-1.14,-0.9471,-0.084,-19.07,-0.791,0.635,0.55,-0.24,-0.15,1.1704712,-1.3059602,0.05782956
1994-10,-1.79,1.27,-0.093333333,0.223333333,1.088136667,0.35,-0.281002,1.014666667,1.163333333,-1.311,-0.126666667,0.07,0.586666667,0.646666667,-0.276666667,-0.444333333,-0.444333333,-2.166666667,-2.434333333,0.15,0.706666667,-1.06,-0.09,-0.067,-0.54,-0.5778,0.174,-10.29,-0.8706,0.867,0.74,-0.08,-0.05,-0.4788208,-0.644174,-0.37977332
1994-11,-1.61,1.163333333,0.366666667,-0.733333333,1.134976667,0.426666667,-0.098150867,1.188,1.21,-0.550333333,0.416666667,0.453333333,0.78,0.66,-0.26,-0.415333333,-0.415333333,-1.8,-2.117,0.25,0.1,-1.93,-1.61,-0.027,0.54,-0.7926,1.779,-0.3,-0.8911,0.41,1.01,-0.03,0.08,0.13348389,0.3059886,0.6195146
1994-12,-1.786666667,1.21,1.09,-1.22,1.090483333,0.453333333,-0.03941241,1.307333333,1.146666667,-0.925666667,0.753333333,0.743333333,1.036666667,0.786666667,-0.226666667,-0.322333333,-0.322333333,-1.6,-1.781333333,0.256666667,0.5,-2.22,0.39,-0.098,1.78,0.9327,0.894,5.93,-0.5462,0.332,1.09,-0.13,0.2,1.1090698,0.9052576,1.0569744
1995-01,-1.77,1.06,0.803333333,-0.505,0.779276667,0.5,0.07273359,1.250666667,0.913333333,-4.308666667,0.73,0.826666667,1.126666667,0.796666667,-0.183333333,-0.275333333,-0.275333333,-1.2,-1.625333333,0.006666667,0.286666667,-0.86,0.2,-0.07,0.57,1.4485,-0.154,8.38,-0.5732,0.205,0.96,-0.05,0.4,0.08441162,1.6259235,1.593438
1995-02,-1.756666667,0.953333333,-0.12,0.54,0.46395,0.646666667,-0.143695543,1.143,0.756666667,-5.672333333,0.563333333,0.68,1,0.783333333,-0.113333333,-0.223666667,-0.223666667,-0.966666667,-1.71,0.13,-0.653333333,0.02,0.68,-0.048,0.85,0.5329,1.429,8.01,-0.3488,0.243,0.72,-0.04,0.61,-1.0696411,2.0278006,2.3160567
1995-03,-2.173333333,0.66,-0.383333333,0.563333333,-0.091013333,0.656666667,-0.611901667,1.007666667,0.51,-6.339,0.113333333,0.396666667,0.736666667,0.713333333,-0.033333333,-0.229666667,-0.229666667,0.1,-1.942333333,0.006666667,-1.09,0.46,0.03,0.008,0.91,-0.1544,0.393,8.79,-0.9427,0.05,0.53,-0.05,0.74,0.2442627,1.9609412,2.135325
1995-04,-2.243333333,0.703333333,-0.406666667,0.596666667,-0.076513333,0.656666667,-0.988331667,0.752333333,0.28,-2.747,-0.646666667,0.006666667,0.49,0.646666667,0.07,-0.207666667,-0.207666667,-0.033333333,-2.132333333,0.153333333,-0.79,0.49,0.04,0.068,-1.07,0.6488,-0.963,11.79,-1.0428,-0.146,0.3,0.11,0.61,1.151062,1.2691791,1.437751
1995-05,-1.436666667,0.683333333,-0.48,0.82,0.00272,0.476666667,-1.052162,0.622666667,0.146666667,-2.313333333,-1.15,-0.383333333,0.21,0.54,0.166666667,-0.201333333,-0.201333333,-0.166666667,-2.249666667,0.18,0.196666667,0.89,0.09,0.263,-1.33,1.3967,-0.891,14.92,-0.8999,-0.172,0.14,0.3,0.59,-1.3209229,0.8548315,-1.0114934
1995-06,0.17,0.63,-0.616666667,0.623333333,0.143676667,0.483333333,-0.893677667,0.51,0.093333333,-0.899666667,-1.296666667,-0.556666667,0.01,0.373333333,0.253333333,-0.126666667,-0.126666667,-0.5,-2.187666667,0.74,0.103333333,1.03,0.9,0.356,0.44,-0.802,-0.112,15.62,-0.3711,0.036,-0.03,0.48,0.64,0.34094238,0.6868685,-0.74359983
1995-07,1.523333333,0.306666667,0.106666667,0.616666667,-0.04332,0.503333333,-0.539438,0.437,-0.046666667,-0.933666667,-0.983333333,-0.57,-0.153333333,0.21,0.306666667,-0.071,-0.071,0.1,-1.933333333,1.483333333,0.14,1,-0.74,0.306,-0.19,-3.0097,-0.217,11.74,0.4925,-0.073,-0.24,0.58,0.35,2.1692505,0.10211761,-0.6781504
1995-08,2.266666667,0.026666667,0.656666667,0.07,-0.546906667,0.566666667,-0.274768087,0.198,-0.326666667,-1.051,-0.65,-0.63,-0.326666667,0.033333333,0.333333333,-0.007,-0.007,0.466666667,-1.514333333,2.436666667,-0.41,-0.11,-0.33,0.175,0.76,-0.6965,0.544,9.53,0.1128,-0.032,-0.54,0.59,-0.07,0.72869873,-0.7096444,-1.5929099
1995-09,2.793333333,-0.206666667,0.206666667,0.696666667,-0.89495,0.54,0.127888247,-0.119333333,-0.643333333,-1.007333333,-0.433333333,-0.793333333,-0.56,-0.153333333,0.326666667,-0.007666667,-0.007666667,0.533333333,-1.036,2.453333333,0.046666667,1.22,1.22,0.046,0.45,1.1733,-0.549,6.98,0.5061,-0.074,-0.81,0.4,-0.04,0.43615723,-1.1784824,-0.9421971
1995-10,3.12,-0.293333333,0.056666667,0.22,-1.008766667,0.55,-0.06699142,-0.357666667,-0.793333333,-0.212333333,-0.413333333,-0.98,-0.783333333,-0.313333333,0.316666667,-0.019333333,-0.019333333,0.3,-0.639,2.203333333,-0.37,0.64,0.11,0.094,0.72,-0.057,0.075,3.43,0.6445,-0.207,-0.97,0.37,-0.05,-0.2911377,-1.1408075,-1.3022463
1995-11,3.676666667,-0.353333333,-0.046666667,0.883333333,-0.956903333,0.52,0.104216667,-0.466666667,-0.816666667,0.659666667,-0.37,-1.036666667,-0.94,-0.463333333,0.32,-0.059333333,-0.059333333,0.166666667,-0.366333333,1.46,-0.71,0.05,-0.73,0.118,-1.59,0.1429,-0.723,-0.77,0.3961,-0.171,-1,0.51,0.12,-0.34002686,-0.2131372,-0.8653892
1995-12,4.156666667,-0.21,0.583333333,0.375,-0.879196667,0.483333333,-0.146328333,-0.497333333,-0.803333333,0.246666667,-0.56,-1.016666667,-0.976666667,-0.513333333,0.39,-0.106333333,-0.106333333,-0.233333333,-0.186,0.906666667,-1.3,0.44,0.62,0.033,-1.64,1.4697,-2.127,-4.57,-0.0817,0.16,-0.98,0.47,0,-1.5147095,-0.5083089,-0.69326204
1996-01,4.906666667,-0.343333333,0.246666667,0.665,-1.03634,0.39,-0.051032667,-0.536,-0.84,0.173333333,-0.593333333,-0.953333333,-0.97,-0.52,0.453333333,-0.146,-0.146,0.3,-0.06,0.196666667,-1.466666667,1.01,-0.68,-0.018,-0.65,0.3321,-1.2,-5.79,0.2253,0.045,-0.9,0.74,0.18,0.96154785,0.06671792,0.14346176
1996-02,4.233333333,-0.346666667,-0.356666667,0.265,-1.040333333,0.403333333,-0.319445667,-0.566666667,-0.85,-1.394666667,-0.646666667,-0.82,-0.89,-0.496666667,0.476666667,-0.164333333,-0.164333333,0.4,-0.121666667,-0.15,-0.856666667,1.01,-0.7,-0.04,-0.52,-0.525,0.163,-6.9,-0.9455,0.047,-0.75,0.4,0.43,-0.41815186,0.31288528,1.0625893
1996-03,2.813333333,-0.523333333,-0.996666667,0.98,-0.811726667,0.44,-0.1485186,-0.466333333,-0.77,-1.300666667,-0.473333333,-0.67,-0.776666667,-0.463333333,0.41,-0.142333333,-0.142333333,1.3,-0.312333333,-0.276666667,-0.383333333,0.85,-0.75,-0.066,-0.66,0.5435,-1.483,-9.92,-0.9587,0.015,-0.59,0.22,0.47,-0.6439209,0.4827281,0.67160887
1996-04,0.916666667,-0.48,-0.6,0.916666667,-0.69626,0.466666667,-0.156895267,-0.397666667,-0.74,-1.564333333,-0.896666667,-0.676666667,-0.646666667,-0.46,0.32,-0.152666667,-0.152666667,1.2,-0.628,-0.39,-0.783333333,1.37,0.51,0.001,-0.33,0.115,-1.525,-11.08,-0.6366,-0.293,-0.39,0.31,0.65,-0.07373047,1.0331043,0.8067507
1996-05,-0.013333333,-0.51,-0.166666667,1.21,-0.424223333,0.41,-0.082956,-0.222666667,-0.756666667,-0.795,-1.23,-0.7,-0.486666667,-0.436666667,0.243333333,-0.179666667,-0.179666667,1.233333333,-1.012,-0.396666667,-1.293333333,2.13,0.37,-0.073,-0.93,0.9832,-0.226,-14.88,-0.2328,-0.186,-0.31,0.36,0.77,-1.6172485,1.4784777,0.63369226
1996-06,-0.57,-0.516666667,0.076666667,0.086666667,-0.40402,0.37,-0.0580424,-0.115,-0.84,0.068,-1.75,-0.776666667,-0.43,-0.463333333,0.176666667,-0.167,-0.167,1.233333333,-1.473333333,-0.336666667,-1.223333333,1.1,-1.18,-0.132,0.87,-0.252,0.497,-17.03,-0.1849,-0.281,-0.3,0.18,0.87,-2.411438,1.61462,0.4516939
1996-07,-1,-0.426666667,-0.386666667,0.006666667,-0.333546667,0.406666667,-0.3389044,-0.042333333,-0.863333333,-0.024333333,-1.53,-0.713333333,-0.42,-0.46,0.11,-0.093,-0.093,1.166666667,-1.843,-0.576666667,0.036666667,0.57,0.18,-0.113,0.7,0.0209,0.715,-23.93,-0.1207,-0.546,-0.27,0.12,0.66,-2.2247925,1.5791991,1.1853606
1996-08,-1.143333333,-0.383333333,-0.096666667,-0.07,-0.366416667,0.53,-0.253633667,-0.153333333,-0.793333333,0.809333333,-1.34,-0.606666667,-0.366666667,-0.416666667,0.046666667,-0.026,-0.026,1.4,-1.988333333,-1.2,0.13,-0.66,-0.93,-0.017,1.19,-1.5019,0.125,-25.85,-0.0232,-0.568,-0.32,-0.03,0.35,0.91186523,1.0240892,0.9437203
1996-09,-0.44,-0.35,0.56,0.243333333,-0.459083333,0.56,-0.521757333,-0.334666667,-0.593333333,0.895,-0.926666667,-0.52,-0.37,-0.38,-0.016666667,0.02,0.02,1.1,-1.957,-0.83,-0.31,0.07,-0.27,-0.01,-0.69,-1.3144,-1.14,-26.02,0.1521,-0.606,-0.35,0.15,0.13,-0.8789673,1.1070311,1.0332587
1996-10,0.373333333,-0.353333333,0.83,0.12,-0.638633333,0.506666667,-0.029709,-0.396666667,-0.44,1.604666667,-0.74,-0.503333333,-0.37,-0.333333333,-0.073333333,-0.001333333,-0.001333333,1.066666667,-1.860333333,-0.543333333,-1.123333333,0.4,-0.67,-0.153,0.15,0.9658,0.183,-23.4,-0.1419,-0.949,-0.4,0.08,0.12,0.53985596,-0.116472125,-0.39769852
1996-11,1.04,-0.246666667,-0.26,0.35,-0.680143333,0.416666667,-0.005534,-0.321666667,-0.34,1.766,-0.816666667,-0.583333333,-0.433333333,-0.303333333,-0.113333333,-0.020666667,-0.020666667,0.633333333,-1.760666667,-0.373333333,-0.643333333,0.38,-0.44,-0.182,-0.72,-1.6669,0.136,-18.08,0.018,-0.674,-0.45,0.03,0.12,0.14233398,-0.5630617,-0.90019256
1996-12,1.636666667,-0.26,-1.023333333,0.535,-0.883953333,0.433333333,0.297798,-0.277666667,-0.393333333,0.612333333,-0.976666667,-0.753333333,-0.496666667,-0.243333333,-0.073333333,-0.061333333,-0.061333333,0.8,-1.632333333,-0.713333333,0.026666667,-0.03,-1.53,-0.164,-1.4,-0.0231,-1.721,-9.86,-0.3224,-0.344,-0.49,0.14,-0.06,1.123291,-0.81137323,-1.1463277
1997-01,2.666666667,-0.273333333,-0.51,0.915,-0.503083333,0.463333333,0.195207,-0.318,-0.486666667,-1.097,-1.043333333,-0.853333333,-0.526666667,-0.136666667,0.04,-0.120666667,-0.120666667,0.733333333,-1.504,-0.646666667,-0.483333333,0.44,0.16,-0.1,-1.08,0.3689,-0.457,-3.57,-0.0288,-0.045,-0.5,0.31,-0.22,-0.13861084,-1.7672712,-1.9688827
1997-02,3.3,-0.513333333,0.49,0.095,-0.59082,0.503333333,-0.085875667,-0.47,-0.613333333,0.620333333,-0.75,-0.86,-0.513333333,0.003333333,0.166666667,-0.208333333,-0.208333333,1.733333333,-1.333,-0.173333333,-0.65,0.29,0.45,-0.044,1.48,-0.2442,1.889,1.94,1.0923,0.159,-0.36,0.34,-0.34,0.16320801,-1.2167451,-1.6914767
